tx_id	ERR9871746	ERR9871747	ERR9871748	ERR9871749	gene_id	prop_ERR9871746	prop_ERR9871747	prop_ERR9871748	prop_ERR9871749	prop_mean	prop_sd	prop_max	prop_min	prop_range
XR_011637892.1	92.012	22.724	234.105	113.195	LOC107437611	0.194528541226175	0.113054726368103	0.284453219927061	0.361645367412025	0.238420463733341	0.107929700107549	0.361645367412025	0.113054726368103	0.248590641043922
XM_043045143.2	14.212	0	125.139	64.121	LOC107438989	0.0315133829878218	0	0.202490291262103	0.248531007751842	0.120633670500442	0.123224920833488	0.248531007751842	0	0.248531007751842
XM_071185397.1	253.931	115.46	440.419	195.331	LOC107445049	0.471115027829226	0.547203791468935	0.719638888888771	0.69266312056713	0.607655207188516	0.118412111635731	0.719638888888771	0.471115027829226	0.248523861059545
XM_016060418.3	789.395	258.656	890.521	412.832	LOC107445918	0.62666560819254	0.378145412653524	0.550385848155151	0.478853439056416	0.508512577014408	0.105812367929456	0.62666560819254	0.378145412653524	0.248520195539016
XR_011637743.1	46.509	13.656	90.885	29.016	LOC139426471	0.447201923076493	0.369081081080084	0.601887417218145	0.617361702126346	0.508883030875267	0.120784356356323	0.617361702126346	0.369081081080084	0.248280621046262
XR_011637744.1	57.491	23.344	60.115	17.984	LOC139426471	0.552798076922545	0.630918918917214	0.398112582781193	0.382638297871526	0.49111696912312	0.120784356355924	0.630918918917214	0.382638297871526	0.248280621045687
XM_016070753.4	0	16.879	0	0	LOC107453796	0	0.248220588234929	0	0	0.0620551470587323	0.124110294117465	0.248220588234929	0	0.248220588234929
XM_016061472.4	573.939	180.239	772.291	333.399	LOC107446740	0.845270986745089	0.657806569342826	0.877603409090809	0.905975543478015	0.821664127164185	0.112018155162103	0.905975543478015	0.657806569342826	0.248168974135189
XM_071179122.1	473.805	572.64	0	0	LOC107443784	0.0839335397932528	0.248111026044628	0	0	0.0830111414594702	0.116962275857826	0.248111026044628	0	0.248111026044628
XM_071188390.1	776.414	114.109	863.781	298.052	LOC107443554	0.421734926670265	0.173681887366792	0.405340685124336	0.30600821355233	0.326691428178431	0.114103297016882	0.421734926670265	0.173681887366792	0.248053039303473
XM_016059542.3	2.087	2.168	7.51	11.528	LOC107445197	0.0200675006490254	0.0442439950204195	0.0758585858585092	0.26808678867871	0.102064217551666	0.113014555069168	0.26808678867871	0.0200675006490254	0.248019288029684
XR_011636989.1	1748.2	455.735	2416.061	687.346	LOC107448649	0.775943186861927	0.5280822711471	0.700510582777596	0.530769111969071	0.633826288188924	0.124427471167977	0.775943186861927	0.5280822711471	0.247860915714828
XM_016063945.4	504.8	407.265	1032.939	607.654	LOC107448649	0.224056813138028	0.471917728852784	0.299489417222375	0.469230888030852	0.36617371181101	0.124427471167945	0.471917728852784	0.224056813138028	0.247860915714756
XM_016050831.3	793.391	234.509	720.623	245.53	LOC107438525	0.567924838940546	0.442469811320671	0.400568426587845	0.32011734028679	0.432770104283963	0.10342224115946	0.567924838940546	0.32011734028679	0.247807498653756
XM_043048250.2	297.415	443.676	2365.708	0	LOC107454046	0.0399482874412352	0.147842719093631	0.247718141122316	0	0.108877286914295	0.111655061500901	0.247718141122316	0	0.247718141122316
XM_071179774.1	0	0	28.983	0	LOC107448238	0	0	0.247717948717737	0	0.0619294871794343	0.123858974358869	0.247717948717737	0	0.247717948717737
XM_043054392.1	322.534	0	514.062	243.647	LOC107440667	0.163143146181074	0	0.193183692903528	0.247608739837373	0.150983894730494	0.106553847923011	0.247608739837373	0	0.247608739837373
XM_071181231.1	540.245	199.167	694.821	213.821	LOC107443930	0.915669491525268	0.897148648648245	0.809814685314591	0.668190624999791	0.822705862621974	0.112879147469071	0.915669491525268	0.668190624999791	0.247478866525477
XM_016057955.3	49.755	22.833	163.179	106.179	LOC107443930	0.084330508474562	0.102851351351305	0.190185314685293	0.331809374999896	0.177294137377764	0.112879147469069	0.331809374999896	0.084330508474562	0.247478866525334
XM_016072012.4	5.372	4.892	110.47	67.846	LOC107454733	0.012493023255811	0.0339722222221986	0.172340093603717	0.259946360153157	0.119687924808721	0.117306732050247	0.259946360153157	0.012493023255811	0.247453336897346
XM_016053224.4	77.523	38	166	73	LOC107440326	0.752650485436162	0.999999999997368	0.999999999999398	0.99999999999863	0.93816262135789	0.123674757281151	0.999999999999398	0.752650485436162	0.247349514563235
XM_071187239.1	25.477	0	0	0	LOC107440326	0.247349514562867	0	0	0	0.0618373786407167	0.123674757281433	0.247349514562867	0	0.247349514562867
XM_043041476.2	394.908	201.319	246.773	0	LOC107454495	0.204403726708064	0.247320638820608	0.0923551646706552	0	0.136019882549832	0.111761985971144	0.247320638820608	0	0.247320638820608
XM_016072131.3	58.035	13.39	101.86	10.321	LOC107454824	0.296098449481734	0.157529411764521	0.346462585033896	0.0992403846152892	0.22483270772386	0.115723518602965	0.346462585033896	0.0992403846152892	0.247222200418607
XM_016052721.3	0	0	39.305	0	LOC107439946	0	0	0.24720125786148	0	0.0618003144653699	0.12360062893074	0.24720125786148	0	0.24720125786148
XM_016052705.3	122	64	119.695	63	LOC107439946	0.99999999999918	0.999999999998437	0.752798742137891	0.999999999998413	0.93819968553348	0.123600628930393	0.99999999999918	0.752798742137891	0.247201257861289
XM_016061985.4	2397.66	837.17	2422.749	1149	LOC107447150	0.839810858143578	0.752850719424393	0.80704497001996	0.999999999999913	0.849926636896961	0.106280939652271	0.999999999999913	0.752850719424393	0.24714928057552
XM_071186782.1	457.34	274.83	579.251	0	LOC107447150	0.160189141856387	0.247149280575517	0.192955029980007	0	0.150073363102978	0.106280939652279	0.247149280575517	0	0.247149280575517
XM_016054707.4	443.881	132.39	503.551	148.224	LOC107441444	0.486178532311009	0.367749999999898	0.614836385836311	0.494079999999835	0.490711229536763	0.100926396207299	0.614836385836311	0.367749999999898	0.247086385836413
XM_016054706.3	469.119	227.61	315.449	151.776	LOC107441444	0.513821467688881	0.632249999999824	0.385163614163567	0.505919999999831	0.509288770463026	0.100926396207238	0.632249999999824	0.385163614163567	0.247086385836257
XR_011637960.1	172.902	67.69	72.912	68.823	LOC107440139	0.349260985231754	0.347897147027354	0.102179183541895	0.242336213635222	0.260418382359056	0.116779209366995	0.349260985231754	0.102179183541895	0.247081801689859
XM_016051773.3	137.842	5.663	143.948	73.611	LOC107439251	0.273496031745978	0.0265868544600814	0.196919288645664	0.261031914893525	0.189508522436312	0.11367774150436	0.273496031745978	0.0265868544600814	0.246909177285896
XM_016051772.3	366.158	207.337	587.052	208.389	LOC107439251	0.726503968253824	0.973413145539449	0.803080711354199	0.738968085106121	0.810491477563398	0.113677741504262	0.973413145539449	0.726503968253824	0.246909177285625
XM_043054741.2	73.783	39.57	138.718	42.609	LOC107439032	0.426491329479522	0.513896103895436	0.673388349514236	0.453287234042071	0.516765754232816	0.110631319459261	0.673388349514236	0.426491329479522	0.246897020034714
XM_043051819.2	182.126	44.573	218.264	0	LOC107439209	0.246783532226975	0.146621710526268	0.226885654885631	0	0.155072724409718	0.112081724269307	0.246783532226975	0	0.246783532226975
XM_016063689.3	93.981	23.381	49.598	10.321	LOC107448489	0.351990082359727	0.241041237113154	0.212866039201457	0.105315251885077	0.227803152639854	0.10136410209891	0.351990082359727	0.105315251885077	0.24667483047465
XM_071187189.1	0	0	0	35.274	LOC107448272	0	0	0	0.246671328671156	0.0616678321677891	0.123335664335578	0.246671328671156	0	0.246671328671156
XM_021148682.3	109.523	71.153	254.326	73.236	LOC107447498	0.296810298102901	0.508235714285351	0.543431623931508	0.391634269335249	0.435027976413752	0.112691117797112	0.543431623931508	0.296810298102901	0.246621325828607
XM_016056736.4	152.187	80	318	95	LOC107443005	0.753400990098637	0.99999999999875	0.999999999999686	0.999999999998947	0.938350247524005	0.123299504950245	0.999999999999686	0.753400990098637	0.246599009901049
XM_016056737.3	49.813	0	0	0	LOC107443005	0.246599009900868	0	0	0	0.061649752475217	0.123299504950434	0.246599009900868	0	0.246599009900868
XM_016048439.4	754.409	0	770.265	430.186	LOC107436654	0.246538808320643	0	0.177644183036016	0.242768760027503	0.16673793784604	0.115570109964165	0.246538808320643	0	0.246538808320643
XM_016061991.3	435.271	97.573	293.786	186.573	LOC107447151	0.558756097560904	0.324162790697567	0.372824873096399	0.570559633027348	0.456575848595555	0.12646547643655	0.570559633027348	0.324162790697567	0.246396842329782
XM_016061990.3	343.729	203.427	494.214	140.427	LOC107447151	0.441243902438968	0.675837209302101	0.627175126903474	0.429440366972346	0.543424151404222	0.126465476436532	0.675837209302101	0.429440366972346	0.246396842329755
XM_016050312.3	5.39	10.594	6.413	0	LOC107438126	0.0728378378377394	0.246372093022683	0.0567522123893303	0	0.0939905358124381	0.10628340912093	0.246372093022683	0	0.246372093022683
XM_016050313.3	68.61	32.406	106.587	27	LOC107438126	0.927162162160909	0.753627906974991	0.943247787609785	0.999999999996296	0.906009464185495	0.106283409120757	0.999999999996296	0.753627906974991	0.246372093021305
XM_016070920.4	0	0	6.576	7.144	LOC107453905	0	0	0.0821999999998972	0.246344827585357	0.0821362068963137	0.116128073184719	0.246344827585357	0	0.246344827585357
XM_021147193.3	21	7	73.424	21.856	LOC107453905	0.999999999995238	0.999999999985714	0.917799999998853	0.753655172411194	0.91786379309775	0.116128073181854	0.999999999995238	0.753655172411194	0.246344827584044
XM_016061959.3	11.305	6.999	16	9.058	LOC107447124	0.753666666661642	0.777666666658026	0.99999999999375	0.99999999998896	0.882833333325595	0.135646736181616	0.99999999999375	0.753666666661642	0.246333333332108
XM_016061958.3	3.695	2.001	0	0	LOC107447124	0.246333333331691	0.222333333330863	0	0	0.117166666665639	0.135646736181607	0.246333333331691	0	0.246333333331691
XM_071178912.1	2.463	0	0	0	LOC107439357	0.246299999997537	0	0	0	0.0615749999993843	0.123149999998769	0.246299999997537	0	0.246299999997537
XM_016073197.4	1192.393	363.833	1759.357	702.11	LOC107455573	0.499326842827934	0.374313786008192	0.567168783742336	0.620238515901005	0.515261982119867	0.106199044802304	0.620238515901005	0.374313786008192	0.245924729892813
XM_016051207.3	3698.443	1027.601	4979.781	1786.625	LOC107438828	0.744752769884647	0.517683123425667	0.763535878564846	0.657089003310016	0.670765193796294	0.112103701727508	0.763535878564846	0.517683123425667	0.245852755139179
XM_016050649.4	27.439	16.911	73.271	82.097	LOC107438370	0.0452788778877813	0.0722692307691999	0.116303359211663	0.291124113475074	0.13124389533593	0.110533402278104	0.291124113475074	0.0452788778877813	0.245845235587293
XM_043042971.1	152.077	22.009	73.38	14.606	LOC107443504	0.305375502007971	0.108955445544501	0.126082474226782	0.0596163265305879	0.15000743707746	0.107342843764542	0.305375502007971	0.0596163265305879	0.245759175477383
XM_043042972.2	345.923	179.991	508.62	230.394	LOC107443504	0.694624497991828	0.891044554455005	0.873917525773046	0.940383673469004	0.849992562922221	0.107342843764449	0.940383673469004	0.694624497991828	0.245759175477176
XM_016048271.3	647.246	297.638	1100.208	484.414	LOC107436520	0.670026915113802	0.775098958333131	0.783623931623876	0.91571644612459	0.78611656279885	0.100665348020097	0.91571644612459	0.670026915113802	0.245689531010788
XM_021147865.3	91	46	56.583	35	LOC107449550	0.999999999998901	0.999999999997826	0.754439999998994	0.999999999997143	0.938609999998216	0.122779999999481	0.999999999998901	0.754439999998994	0.245559999999907
XM_043043971.2	0	0	18.417	0	LOC107449550	0	0	0.245559999999673	0	0.0613899999999181	0.122779999999836	0.245559999999673	0	0.245559999999673
XM_071178340.1	856.864	335.364	1049.143	414.992	LOC107443362	0.672577708006227	0.673421686746853	0.876477025898005	0.918123893805107	0.785150078614048	0.130611917526907	0.918123893805107	0.672577708006227	0.24554618579888
XM_043047889.2	0	0	35.347	11.413	LOC107449666	0	0	0.245465277777607	0.167838235293871	0.10332587826787	0.123447596630706	0.245465277777607	0	0.245465277777607
XM_043054968.2	0	352.759	362.232	319.059	LOC107436956	0	0.245141765114646	0.0885869622369659	0.190483098795869	0.13105295653687	0.108821621841365	0.245141765114646	0	0.245141765114646
XM_071186862.1	0	0	110.658	0	LOC107437615	0	0	0.244818042437905	0	0.0612045106094763	0.122409021218953	0.244818042437905	0	0.244818042437905
XM_043048972.2	204.552	0	557.384	147.982	LOC107449668	0.114211055276376	0	0.244788757136572	0.171275462962943	0.132568818843973	0.103284426161026	0.244788757136572	0	0.244788757136572
XM_016070046.3	35.194	37.518	143.678	51.312	LOC107453288	0.154358972109704	0.399127659574044	0.34958150851573	0.324757438243856	0.306956394610833	0.106325432719139	0.399127659574044	0.154358972109704	0.24476868746434
XM_016050366.3	910.336	310.509	931.417	348.267	LOC107438158	0.698645664891992	0.602930097087262	0.529214204545424	0.454063885267216	0.571213462947973	0.104455528385003	0.698645664891992	0.454063885267216	0.244581779624776
XM_071187942.1	39.514	215.207	682.495	0	LOC107444734	0.0164847726324566	0.238060840707938	0.24435911206587	0	0.124726181351566	0.134696703744325	0.24435911206587	0	0.24435911206587
XM_043043630.2	0	0	128.701	0	LOC107440019	0	0	0.244214421252326	0	0.0610536053130814	0.122107210626163	0.244214421252326	0	0.244214421252326
XM_043043628.2	416	158	398.299	191	LOC107440019	0.99999999999976	0.999999999999367	0.755785578747485	0.999999999999477	0.938946394686522	0.122107210626025	0.99999999999976	0.755785578747485	0.244214421252275
XM_016049566.3	401.716	69.638	984.765	53.22	LOC107437527	0.16107297514033	0.0729193717277411	0.280719783352329	0.0365521978021953	0.137816082005649	0.108671229227925	0.280719783352329	0.0365521978021953	0.244167585550134
XM_043039999.2	85.161	16.139	27.206	28.18	LOC107452252	0.37681858407063	0.196817073170492	0.132712195121886	0.303010752687846	0.252339651262714	0.108713768176446	0.37681858407063	0.132712195121886	0.244106388948743
XM_043039997.2	140.839	65.861	177.794	64.82	LOC107452252	0.623181415928928	0.803182926828289	0.867287804877626	0.696989247311078	0.74766034873648	0.108713768176395	0.867287804877626	0.623181415928928	0.244106388948698
XM_071181246.1	386.559	0	280.076	0	LOC107444174	0.244039618661842	0	0.141882472137784	0	0.0964805226999064	0.118956583585157	0.244039618661842	0	0.244039618661842
XM_043049898.2	128.347	0	0	33.816	LOC107450243	0.244005239533719	0	0	0.181806451612806	0.106452922786631	0.125516590787408	0.244005239533719	0	0.244005239533719
XM_016066840.3	139.68	44.3	279.642	125.032	LOC107450902	0.223190175030404	0.184245549825244	0.338959999999959	0.428191780821771	0.293646876419344	0.111188140105633	0.428191780821771	0.184245549825244	0.243946230996528
XM_016048569.3	186.198	76.751	0	0	LOC107436762	0.20216938110747	0.243653968253891	0	0	0.11145583734034	0.129807678502082	0.243653968253891	0	0.243653968253891
XM_043043449.2	227.456	74.597	134.586	60.034	LOC107445430	0.575837974683398	0.46333540372642	0.332310290591793	0.351076023391608	0.430639923098305	0.112769084715942	0.575837974683398	0.332310290591793	0.243527684091605
XR_011636767.1	373.489	131.363	269.071	116.681	LOC107446520	0.519456189151527	0.460922807017382	0.275970256410228	0.310321808510556	0.391667765272423	0.117088599392402	0.519456189151527	0.275970256410228	0.243485932741299
XM_016075215.3	25.487	8.345	48.573	22.576	LOC107457136	0.53097916666556	0.320961538460304	0.516734042552642	0.564399999998589	0.483268686919274	0.110033510514062	0.564399999998589	0.320961538460304	0.243438461538285
XM_016075223.4	22.513	17.655	45.427	17.424	LOC107457136	0.469020833332356	0.67903846153585	0.483265957446294	0.435599999998911	0.516731313078353	0.110033510513194	0.67903846153585	0.435599999998911	0.243438461536939
XM_043040389.2	78.744	38	68.586	26.481	LOC107437176	0.905103448274822	0.999999999997368	0.77062921348228	0.756599999997838	0.858083165438077	0.115899843988728	0.999999999997368	0.756599999997838	0.24339999999953
XM_043040390.2	8.256	0	20.414	8.519	LOC107437176	0.0948965517240289	0	0.229370786516596	0.243399999999305	0.141916834559982	0.115899843988841	0.243399999999305	0	0.243399999999305
XM_016048508.4	840.311	301.064	771.776	410.746	LOC107436709	0.854843336724226	0.764121827410974	0.611549920760649	0.777928030302883	0.752110778799683	0.101853046156888	0.854843336724226	0.611549920760649	0.243293415963578
XM_071184198.1	378.775	260.079	588.22	284.891	LOC107450020	0.301930152919996	0.545056165646629	0.312797624903401	0.385449856787746	0.386308450064443	0.112138475154355	0.545056165646629	0.301930152919996	0.243126012726633
XM_071187179.1	336.863	147.215	215.868	140.059	LOC107438940	0.492489766081799	0.511164969322633	0.268159006211147	0.459209836065423	0.43275589442025	0.111815420951096	0.511164969322633	0.268159006211147	0.243005963111486
XM_016068105.3	290.155	89.677	268.826	95.024	LOC107451873	0.898312693498174	0.76647008546943	0.694640826873206	0.655337931034031	0.75369038421871	0.106831625117171	0.898312693498174	0.655337931034031	0.242974762464143
XM_016068106.3	32.845	27.323	118.174	49.976	LOC107451873	0.101687306501517	0.233529914529715	0.305359173126536	0.34466206896528	0.246309615780762	0.106831625117085	0.34466206896528	0.101687306501517	0.242974762463763
XM_016070007.4	347.586	122.643	664	212	LOC107453250	0.779340807174713	0.757055555555088	0.999999999999849	0.999999999999528	0.884099090682295	0.134139727327229	0.999999999999849	0.757055555555088	0.242944444444761
XM_071179673.1	98.414	39.357	0	0	LOC107453250	0.220659192825063	0.242944444444294	0	0	0.115900909317339	0.134139727327155	0.242944444444294	0	0.242944444444294
XM_071187520.1	600.361	217.51	1186.394	469.312	LOC107452153	0.714715476190391	0.683993710691609	0.926870312499928	0.920219607842957	0.811449776806221	0.130070942064486	0.926870312499928	0.683993710691609	0.242876601808319
XM_071187521.1	239.639	100.49	93.606	40.688	LOC107452153	0.28528452380949	0.316006289308077	0.0731296874999943	0.0797803921568471	0.188550223193602	0.130070942064431	0.316006289308077	0.0731296874999943	0.242876601808082
XM_016071507.4	18.008	10.075	31.923	8.496	LOC107454330	0.22509718628489	0.419791666664918	0.275198275861832	0.176999999999631	0.274271782202818	0.104971163756273	0.419791666664918	0.176999999999631	0.242791666665286
XM_043049671.2	449.466	164.72	759.193	337.253	LOC107446592	0.530030660377296	0.460113017075338	0.583545734050685	0.70261041666652	0.56907495704246	0.102369077081748	0.70261041666652	0.460113017075338	0.242497399591182
XM_043042176.2	0	0	0	42.915	LOC107440784	0	0	0	0.242457627118507	0.0606144067796268	0.121228813559254	0.242457627118507	0	0.242457627118507
XM_043055134.2	65.219	19.765	34.451	0	LOC107456699	0.242449814126304	0.163347107437882	0.104714285714254	0	0.12762780181961	0.102101009334916	0.242449814126304	0	0.242449814126304
XM_043055153.2	203.781	101.235	294.549	108	LOC107456699	0.757550185873324	0.836652892561292	0.895285714285442	0.999999999999074	0.872372198179783	0.102101009334744	0.999999999999074	0.757550185873324	0.24244981412575
XM_043042999.2	113.437	0	0	0	LOC107455971	0.242386234217396	0	0	0	0.0605965585543491	0.121193117108698	0.242386234217396	0	0.242386234217396
XM_043039571.1	172	78.657	436.549	90.147	LOC107447702	0.240559440559407	0.245803124999923	0.464413829787185	0.222036945812753	0.293203335289817	0.114594717744968	0.464413829787185	0.222036945812753	0.242376883974431
XM_016052080.3	1194.015	493.371	2348.237	974.313	LOC107439466	0.489751845775206	0.47946647230316	0.703275531596265	0.72171333333328	0.598551795751978	0.131851644616759	0.72171333333328	0.47946647230316	0.242246861030119
XM_071185002.1	1243.985	535.629	990.763	375.687	LOC107439466	0.510248154224753	0.520533527696742	0.296724468403705	0.278286666666646	0.401448204247962	0.131851644616749	0.520533527696742	0.278286666666646	0.242246861030096
XM_071188170.1	0	8.433	88.6	7.026	LOC107446023	0	0.0947528089886576	0.242075841322772	0.0536335877862186	0.097615559524412	0.103827067211357	0.242075841322772	0	0.242075841322772
XM_016062915.3	269.064	125.268	246.734	60.748	LOC107447881	0.288695588729141	0.363095652173808	0.207863521482712	0.121253493013948	0.245227063849902	0.104160128860471	0.363095652173808	0.121253493013948	0.24184215915986
XM_016048362.4	0	0	171.941	0	LOC107436595	0	0	0.241829817158897	0	0.0604574542897243	0.120914908579449	0.241829817158897	0	0.241829817158897
XM_071184400.1	177.972	0	311.884	166.131	LOC107449255	0.150441378226004	0	0.186088305489249	0.241820960698655	0.144587661103477	0.103467347155394	0.241820960698655	0	0.241820960698655
XM_071182198.1	304.649	99.322	375.544	146.945	LOC107448647	0.841571823204187	0.671094594594141	0.687809523809398	0.599777958277136	0.700063474971216	0.101769597338956	0.841571823204187	0.599777958277136	0.241793864927051
XM_016066383.3	59.615	2.81	37.224	25.086	LOC107450559	0.275995370370243	0.0342687105939898	0.118926517571847	0.18178260869552	0.1527433018079	0.102003525116832	0.275995370370243	0.0342687105939898	0.241726659776253
XM_016069653.4	4.834	0	7.014	2.497	LOC107452999	0.241699999998791	0	0.17107317073129	0.124849999999376	0.134405792682364	0.101673945887525	0.241699999998791	0	0.241699999998791
XM_016069652.3	15.166	7	33.986	17.503	LOC107452999	0.758299999996209	0.999999999985714	0.828926829266271	0.875149999995624	0.865594207310954	0.101673945883126	0.999999999985714	0.758299999996209	0.241699999989506
XM_071182347.1	0	82.899	348.043	31.252	LOC107443293	0	0.202687041564743	0.241696527777761	0.0578740740740634	0.125564410854142	0.115156374429777	0.241696527777761	0	0.241696527777761
XM_071182453.1	30.738	11.068	87.237	0	LOC107444261	0.0721549295774478	0.0723398692809985	0.241653739612121	0	0.0965371346176419	0.102564202620769	0.241653739612121	0	0.241653739612121
XM_071182457.1	395.262	141.932	273.763	163	LOC107444261	0.927845070422317	0.927660130718348	0.758346260387602	0.999999999999387	0.903462865381913	0.102564202620637	0.999999999999387	0.758346260387602	0.241653739611785
XM_071186807.1	9.35	9	14.998	2	LOC107447979	0.118355928555908	0.35999999999856	0.161268817204128	0.15384615384497	0.198367724900891	0.109369982397944	0.35999999999856	0.118355928555908	0.241644071442652
XM_043052615.2	1140.44	617.452	1142.416	363.321	LOC107437325	0.386488164469266	0.512558025248827	0.324602563483282	0.270951878804311	0.373650158001421	0.1039435953957	0.512558025248827	0.270951878804311	0.241606146444516
XM_043049300.2	0	0	14.426	14.252	LOC107445145	0	0	0.0869030909451829	0.241559322033489	0.082115603244668	0.11391687626242	0.241559322033489	0	0.241559322033489
XM_043045570.2	274.572	151	489	180	LOC107456517	0.758486187845094	0.999999999999338	0.999999999999795	0.999999999999445	0.939621546960918	0.120756906077216	0.999999999999795	0.758486187845094	0.241513812154701
XM_071183435.1	87.428	0	0	0	LOC107456517	0.241513812154629	0	0	0	0.0603784530386574	0.120756906077315	0.241513812154629	0	0.241513812154629
XM_071184934.1	5569.04	2001.443	6524.422	2161.841	LOC107438080	0.861970013750546	0.745777471401396	0.715636008334353	0.620595051466942	0.735994636238309	0.0994937812105435	0.861970013750546	0.620595051466942	0.241374962283604
XM_043048031.2	58.845	7.507	0	0	LOC107442720	0.241168032786786	0.0766028224777022	0	0	0.0794427138161222	0.113703464233238	0.241168032786786	0	0.241168032786786
XM_016071478.3	406.045	37.34	437.3	253.473	LOC107454320	0.264008452535744	0.0613136288998257	0.22494855967077	0.30247374701667	0.213186097030753	0.106079841570113	0.30247374701667	0.0613136288998257	0.241160118116845
XM_016071477.3	1131.955	571.66	1506.7	584.527	LOC107454320	0.735991547464191	0.93868637110001	0.775051440329178	0.69752625298321	0.786813902969147	0.10607984157008	0.93868637110001	0.69752625298321	0.2411601181168
XM_071181547.1	0	21.599	98.725	339.439	LOC107438520	0	0.0193713004484288	0.0275845208158696	0.241078835227256	0.0720086641228885	0.113305144086199	0.241078835227256	0	0.241078835227256
XM_016056187.4	0	0	17.283	11.089	LOC107442586	0	0	0.141663934426113	0.24106521739078	0.0956822879542234	0.117701187249932	0.24106521739078	0	0.24106521739078
XM_071183029.1	41.4	0	0	141.5	LOC107445829	0.0373309287646495	0	0	0.241056218057881	0.0695967867056325	0.115652997695409	0.241056218057881	0	0.241056218057881
XM_043039262.2	0	162.454	0	0	LOC107449691	0	0.241029315980208	0	0	0.0602573289950519	0.120514657990104	0.241029315980208	0	0.241029315980208
XM_043048475.2	121.475	18.06	478.002	158.73	LOC107453060	0.100976724854522	0.0378615558457869	0.278881305579103	0.225789473684178	0.160877264990898	0.110844467367098	0.278881305579103	0.0378615558457869	0.241019749733316
XM_043040503.2	0	0	284.861	0	LOC107455546	0	0	0.240999153976291	0	0.0602497884940727	0.120499576988145	0.240999153976291	0	0.240999153976291
XM_043052637.2	8.781	7.469	11.486	0	LOC107449191	0.0975666666665583	0.240935483870191	0.15113157894717	0	0.12240843237098	0.100787927063328	0.240935483870191	0	0.240935483870191
XM_016064658.3	81.219	23.531	64.514	29	LOC107449191	0.902433333332331	0.759064516126584	0.848868421051515	0.999999999996552	0.877591567626745	0.10078792706323	0.999999999996552	0.759064516126584	0.240935483869968
XM_043046059.2	0	0	107.669	7.815	LOC107440988	0	0	0.240870246084957	0.0479450794176357	0.0722038313756483	0.114693261976019	0.240870246084957	0	0.240870246084957
XM_071178401.1	1143.348	343.4	2293.82	809.572	LOC107454132	0.246730254639615	0.201644157369336	0.442480709876535	0.412836308006098	0.325922857472896	0.119521747649366	0.442480709876535	0.201644157369336	0.240836552507198
XR_011638100.1	41.416	11.293	0	0	LOC107446143	0.240792097628335	0.168552238805719	0	0	0.102336084108513	0.121792165927609	0.240792097628335	0	0.240792097628335
XM_043054984.2	0	0	31.167	190.444	LOC107451445	0	0	0.0147431409649946	0.240763590391879	0.0638766828392183	0.118129228984946	0.240763590391879	0	0.240763590391879
XR_011637359.1	140.608	79.48	469.365	137.688	LOC107454511	0.191564032697522	0.284874551971224	0.432196132596645	0.329397129186524	0.309507961612979	0.0999425527068406	0.432196132596645	0.191564032697522	0.240632099899124
XM_071183217.1	613.617	238.404	773.843	242.66	LOC107441696	0.863034969106727	0.973077551020011	0.752765564202261	0.73311178247712	0.83049746670153	0.110926386498803	0.973077551020011	0.73311178247712	0.239965768542891
XM_016065381.3	2331	712.244	3018	1255	LOC107449746	0.999999999999957	0.76013233724645	0.999999999999967	0.99999999999992	0.940033084311574	0.119933831376749	0.999999999999967	0.76013233724645	0.239867662753516
XM_071185695.1	0	224.756	0	0	LOC107449746	0	0.239867662753443	0	0	0.0599669156883607	0.119933831376721	0.239867662753443	0	0.239867662753443
XR_011637363.1	146.974	15.5	49.598	32.658	LOC107454899	0.323731990599027	0.0861111111110633	0.0839221658206288	0.124175377092641	0.15448516115584	0.114334770617883	0.323731990599027	0.0839221658206288	0.239809824778398
XM_043040950.2	960.356	425.087	94.156	43.733	LOC107454948	0.244552075375599	0.257160919540214	0.0173527460375964	0.0199967992684033	0.134765635055453	0.134153320641855	0.257160919540214	0.0173527460375964	0.239808173502618
XM_016056848.3	2551.767	1084.974	2514.793	1130.318	LOC107443092	0.69549386753882	0.729149193548338	0.489354543685532	0.60155327384418	0.628887719654218	0.10755683955797	0.729149193548338	0.489354543685532	0.239794649862806
XM_043043558.2	68.018	21.891	223.827	102.66	LOC107449997	0.0891220006262978	0.0752141391999027	0.250641365169952	0.31488382792721	0.18246533323084	0.118881489211454	0.31488382792721	0.0752141391999027	0.239669688727307
XM_016048422.3	3245.472	1214.205	3975.504	1348.769	CRM	0.95342890716801	0.983161943319758	0.86820353789035	0.743533076074931	0.887081866113262	0.107387084094081	0.983161943319758	0.743533076074931	0.239628867244827
XM_016068647.3	3245.985	1090.654	4773.82	1938.064	LOC107452285	0.625792365529196	0.538860671936732	0.735565485362084	0.778338955823262	0.669639369662818	0.108301247012011	0.778338955823262	0.538860671936732	0.23947828388653
XR_011638112.1	20.516	4.666	3.003	17.309	LOC107455487	0.115258426966227	0.0790834053658767	0.0188867924528183	0.258343283581704	0.117892977091657	0.101721248029095	0.258343283581704	0.0188867924528183	0.239456491128886
XM_071183257.1	545.07	164.115	986.79	388.177	LOC107445832	0.336462962962942	0.278161488409255	0.466787858662296	0.517569333333264	0.39974541084194	0.111302118764891	0.517569333333264	0.278161488409255	0.239407844924009
