p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.52061789076924e-23	0.501777483833173	0.611	0.469	1.76680592728478e-19	10	LOC107441374
6.30688904156205e-23	0.448960827033809	0.688	0.55	7.32797437739095e-19	10	LOC107452175
2.00076303958137e-22	0.483639099166348	0.614	0.47	2.32468657568959e-18	10	LOC107443710
1.38258557099987e-21	0.688827636486615	0.322	0.199	1.60642617494475e-17	10	LOC107438714
3.01983558515827e-21	0.644323813708206	0.405	0.274	3.50874696639539e-17	10	LOC107441084
5.69147688174452e-21	0.650149233427868	0.416	0.284	6.61292698889896e-17	10	LOC107456155
9.48723365416683e-21	0.776440311584509	0.291	0.178	1.10232167827764e-16	10	LOC107436691
4.81384718020902e-20	0.567846267371472	0.466	0.331	5.59320903868486e-16	10	LOC107456764
1.67357856387066e-18	0.560127375620021	0.391	0.265	1.94453093336132e-14	10	LOC107436592
1.88152755088692e-18	0.312934806176481	0.42	0.284	2.18614686137552e-14	10	LOC107438946
7.20586327014538e-18	0.420155977856934	0.606	0.479	8.37249253358191e-14	10	LOC107438136
6.20664114792965e-16	0.373928944499708	0.627	0.512	7.21149634977946e-12	10	LOC107455693
7.82227282227832e-16	0.444077959470784	0.548	0.437	9.08869879220518e-12	10	LOC107441566
2.16861973145018e-15	0.62702716123727	0.31	0.207	2.51971926597196e-11	10	LOC107448612
2.32360666354264e-15	0.402200796449816	0.541	0.42	2.6997985823702e-11	10	LOC107446235
2.44008312154184e-15	0.437706248737264	0.545	0.431	2.83513257891947e-11	10	LOC107448507
2.57010200257956e-15	0.388389946484861	0.6	0.486	2.98620151679719e-11	10	LOC107442270
2.92696363433284e-15	0.475549484343711	0.489	0.376	3.40083904673132e-11	10	LOC107448034
8.40876095946105e-15	0.475793624636269	0.452	0.341	9.77013935879779e-11	10	LOC107436525
1.22903248174226e-14	0.737956310375858	0.255	0.165	1.42801284053633e-10	10	LOC107450601
2.44651936712787e-14	0.382096408770705	0.603	0.492	2.84261085266587e-10	10	LOC107449281
3.88380642057323e-14	0.591682196283432	0.34	0.239	4.51259468006403e-10	10	LOC107443451
5.2869749654409e-14	0.612735930665053	0.274	0.181	6.14293621234578e-10	10	LOC107443946
7.2546207837692e-14	0.530986132976947	0.319	0.217	8.42914388866143e-10	10	LOC107454980
2.38655052407976e-13	0.376919827708208	0.498	0.376	2.77293305392828e-09	10	LOC107454645
4.23200453843262e-13	0.391952403329308	0.554	0.442	4.91716607320487e-09	10	LOC107456988
6.7301720480192e-13	0.451152941193207	0.43	0.324	7.81978690259351e-09	10	LOC107453126
1.03134939267906e-12	0.579022266119211	0.307	0.215	1.1983248593538e-08	10	LOC107453679
2.96979616167324e-12	0.414104875532643	0.499	0.396	3.45060616024814e-08	10	LOC107440625
3.18579033441785e-12	0.393353585383613	0.451	0.342	3.7015697895601e-08	10	LOC107445993
4.77254757192087e-12	0.411656481778406	0.458	0.353	5.54522302381486e-08	10	LOC107440180
9.80156178180838e-12	0.559735110134844	0.284	0.197	1.13884346342832e-07	10	LOC107442189
1.85465662130458e-11	0.319836897679942	0.678	0.593	2.15492552829379e-07	10	LOC107439613
2.34177522304459e-11	0.336567062486654	0.574	0.472	2.72090863165551e-07	10	LOC107441110
8.5552213415378e-11	0.250961988905005	0.835	0.785	9.94031167673277e-07	10	LOC107456861
1.2831330074941e-10	0.305055462942471	0.657	0.557	1.4908722414074e-06	10	LOC107455337
3.42757944739509e-10	0.438334571847173	0.384	0.296	3.98250455992836e-06	10	LOC107439986
3.4982307322126e-10	0.293786275920814	0.601	0.499	4.06459428775782e-06	10	LOC107440173
5.2688407438628e-10	0.328213009084273	0.461	0.369	6.12186606029419e-06	10	LOC110282721
6.3002009498812e-10	0.484380156507008	0.334	0.251	7.32020348366697e-06	10	LOC107446684
7.35780701473982e-10	0.305189250901973	0.492	0.39	8.5490359704262e-06	10	LOC107453160
7.86343246790947e-10	0.401319086504709	0.392	0.301	9.13652218446401e-06	10	LOC107454559
0	1.90268974468272	0.687	0.144	0	11	LOC107446990
0	3.06141380245024	0.655	0.123	0	11	LOC107449746
0	3.39851592773378	0.591	0.074	0	11	LOC107451197
0	2.85401701171473	0.589	0.098	0	11	LOC107438641
0	6.72004711705008	0.364	0.006	0	11	LOC107455518
0	3.93721655758127	0.284	0.02	0	11	LOC107448359
5.41330002710851e-281	3.10220825655453	0.321	0.04	6.28971330149738e-277	11	LOC107454390
1.74351856496627e-265	2.74121808860742	0.417	0.072	2.02579422063431e-261	11	LOC107436465
2.38691158723091e-192	2.27597677531224	0.442	0.104	2.77335257320359e-188	11	LOC107453167
6.42706011629428e-184	2.13800719251574	0.38	0.079	7.46760114912233e-180	11	LOC107452693
1.87860972244657e-136	1.78338444003211	0.544	0.197	2.18275663651067e-132	11	LOC107436679
6.68543083500726e-136	2.13257041004337	0.431	0.131	7.76780208719494e-132	11	LOC107447905
4.52404495809916e-130	2.33522819613764	0.253	0.05	5.25648783681542e-126	11	LOC107437526
1.40067653041486e-128	2.41365718421983	0.275	0.059	1.62744606068903e-124	11	LOC107438740
4.84799141024775e-124	1.28616485478073	0.774	0.408	5.63288121956686e-120	11	LOC107436894
7.20173775527723e-117	1.81210686492371	0.408	0.126	8.36769909785662e-113	11	LOC107442891
6.22858883300583e-108	1.35544475611601	0.657	0.314	7.23699736506947e-104	11	LOC107441543
1.52066707595317e-103	2.00363840624306	0.29	0.075	1.76686307554999e-99	11	LOC107451770
1.26828187029696e-99	2.00431184140603	0.318	0.092	1.47361670509804e-95	11	LOC107438862
4.07225854310823e-98	1.52046967429341	0.468	0.177	4.73155720123745e-94	11	LOC107453411
9.06378103707948e-96	1.86179495846524	0.281	0.075	1.05312071869826e-91	11	LOC107438841
2.27599046829362e-63	1.34365880465124	0.35	0.137	2.64447332511036e-59	11	LOC107447500
7.76133424181171e-59	1.65594238102464	0.28	0.102	9.01789425556102e-55	11	LOC107444215
9.02246423164448e-59	1.19902263027108	0.549	0.312	1.04832011907477e-54	11	LOC107450463
5.37436511549825e-58	0.885888176844298	0.758	0.537	6.24447482769742e-54	11	LOC107443783
9.92229750149737e-55	0.889208213745445	0.636	0.377	1.15287174669898e-50	11	LOC107452032
5.07474511470142e-53	1.63861904951935	0.259	0.094	5.89634634877158e-49	11	LOC107438554
1.65449067534309e-45	1.11550036761084	0.302	0.127	1.92235271568113e-41	11	LOC107437991
5.09428254094162e-41	0.761161709009186	0.679	0.476	5.91904688432006e-37	11	LOC107443261
2.50600601584346e-39	0.901145026412113	0.529	0.317	2.91172838980851e-35	11	LOC107443911
3.51638788091097e-38	1.2176532157493	0.298	0.137	4.08569107883046e-34	11	LOC107456830
6.24595255322586e-37	1.02643044464825	0.38	0.198	7.25717227159312e-33	11	LOC107438714
1.80090985879247e-35	0.796376581159199	0.508	0.304	2.09247716493098e-31	11	LOC107450669
4.49274025689499e-31	1.01201674261305	0.357	0.194	5.22011490448629e-27	11	LOC107448892
8.03850497300569e-30	0.87737001051446	0.381	0.213	9.33993892813531e-26	11	LOC107453494
2.96796405175449e-29	0.949975014390923	0.46	0.296	3.44847743173354e-25	11	LOC107436343
4.73242076181975e-28	1.01753337107605	0.29	0.148	5.49859968315837e-24	11	LOC107453372
1.27268344559809e-25	0.412462243741045	0.913	0.844	1.47873089544042e-21	11	Mitochondria
1.45749151903665e-25	0.513649351823516	0.631	0.438	1.69345939596869e-21	11	LOC107439303
3.88165991288152e-25	0.685141680960151	0.555	0.391	4.51010065277704e-21	11	LOC107445964
7.94853354703761e-22	1.00163676264226	0.262	0.142	9.23540112830299e-18	11	LOC139425547
1.81685091970022e-18	0.529914835744803	0.549	0.4	2.11099908359968e-14	11	LOC107442955
6.00033666960981e-17	0.453907606357572	0.66	0.523	6.97179117641964e-13	11	LOC107450033
7.59232787484187e-17	0.787852159563055	0.328	0.209	8.82152575777877e-13	11	LOC107457357
9.19190755769528e-17	0.615371094552324	0.493	0.367	1.06800773912861e-12	11	LOC107446303
1.79918345504081e-16	0.364563563380897	0.748	0.615	2.09047125641192e-12	11	LOC107449226
3.66996256614612e-16	0.790379528229193	0.283	0.172	4.26412950560517e-12	11	LOC107452153
8.08968751346838e-16	0.409310949302808	0.733	0.616	9.39940792189891e-12	11	LOC107444097
1.02042471171476e-15	0.646878929755267	0.361	0.24	1.18563147254137e-11	11	LOC107453528
1.36436421583171e-15	0.7445926801212	0.362	0.247	1.58525478237486e-11	11	LOC107441589
2.93283028191833e-15	0.774745141850097	0.292	0.184	3.4076555045609e-11	11	LOC107454822
2.07434071962515e-13	0.61595243219595	0.345	0.233	2.41017648213246e-09	11	LOC107441107
3.31478105915346e-13	0.5918067675948	0.3	0.194	3.8514441126304e-09	11	LOC139426036
3.74664184130877e-13	0.418537794762331	0.603	0.484	4.35322315541667e-09	11	LOC107449304
2.42632953041972e-12	0.770502207751346	0.251	0.161	2.81915228139468e-08	11	LOC107451567
2.37083013723414e-11	0.571909514875643	0.354	0.252	2.75466753645235e-07	11	LOC107449275
2.39352722953189e-11	0.443807806352592	0.482	0.373	2.7810392879931e-07	11	LOC107451127
2.61605855161882e-11	0.634188184265459	0.324	0.227	3.03959843112591e-07	11	LOC107445290
9.65250159691225e-11	0.25189945830755	0.564	0.431	1.12152416054523e-06	11	LOC107439560
1.1582111059544e-10	0.683366968672845	0.274	0.186	1.34572548400841e-06	11	LOC107453618
7.21650059936498e-10	0.409540042504563	0.446	0.34	8.38485204640217e-06	11	LOC107441156
7.77062849238961e-10	0.409997841634238	0.635	0.559	9.02869324530749e-06	11	LOC107455266
0	6.48284550824264	0.716	0.019	0	12	LOC107447506
0	4.45647155254239	0.52	0.044	0	12	LOC107450661
0	3.8280611900951	0.305	0.022	0	12	LOC122268913
4.14437227954681e-192	1.60403450579825	0.769	0.29	4.81534615160544e-188	12	LOC139424846
3.41995144638081e-144	1.63666788525286	0.612	0.223	3.97364158554987e-140	12	LOC107454167
9.71750605877128e-143	2.31689651944218	0.358	0.088	1.12907702896864e-138	12	LOC107447507
4.23931467550879e-126	1.91442311883957	0.412	0.121	4.92565972147367e-122	12	LOC107451660
1.85664118592434e-120	1.56320634863694	0.576	0.229	2.15723139392549e-116	12	LOC107457180
2.02411483240724e-92	1.33938875316606	0.595	0.279	2.35181902377397e-88	12	LOC107438946
3.89541929748116e-80	1.94690927941769	0.285	0.086	4.52608768174336e-76	12	LOC107450899
1.22303627550074e-73	1.12897981405689	0.636	0.339	1.42104584850431e-69	12	LOC107446842
4.62973175557951e-65	1.42482761397989	0.31	0.11	5.37928532680783e-61	12	LOC107447606
5.24883370091165e-63	1.23243637699777	0.462	0.217	6.09861987708924e-59	12	LOC139425129
6.26667469182416e-62	1.00144436587687	0.55	0.275	7.28124932443049e-58	12	LOC107451394
3.56176597146545e-61	1.50464347706725	0.301	0.109	4.1384158822457e-57	12	LOC107444120
1.36243290609198e-59	1.13882364896045	0.571	0.321	1.58301079358828e-55	12	LOC107454259
1.34990973417825e-57	1.50179881500084	0.284	0.102	1.56846012014171e-53	12	LOC107450665
1.48756696717777e-55	1.35162848283576	0.348	0.144	1.72840405916385e-51	12	LOC107437305
2.23497980021229e-53	1.02047261429322	0.48	0.239	2.59682302986666e-49	12	LOC107454132
2.26728723757786e-52	1.29961337208924	0.349	0.148	2.63436104134171e-48	12	LOC107456088
1.05040053592021e-48	1.29745052354962	0.416	0.204	1.22046038268569e-44	12	LOC107444341
1.27083306871137e-44	1.02792388885342	0.412	0.203	1.47658094253574e-40	12	LOC107452584
2.49002248073668e-35	0.971722224968989	0.35	0.174	2.89315712036795e-31	12	LOC107438015
3.36514896856609e-35	0.351453489217337	0.992	0.947	3.90996658657694e-31	12	LOC107441347
3.12210028952219e-33	1.1654329409225	0.342	0.179	3.62756832639583e-29	12	LOC107443946
8.82555923482681e-33	0.682502091299119	0.642	0.442	1.02544172749453e-28	12	LOC107451685
1.63621887342137e-31	1.12360935523412	0.318	0.164	1.90112270902829e-27	12	LOC107456864
9.95681730778475e-30	0.335461946712805	0.975	0.904	1.15688260299151e-25	12	LOC107444945
6.8997438087045e-29	0.484920128894829	0.852	0.704	8.01681233133376e-25	12	LOC107456524
7.1960971927502e-29	0.892248566719644	0.336	0.177	8.36114532825645e-25	12	LOC107436691
6.65328829896466e-27	0.970941891299487	0.298	0.155	7.73045567456704e-23	12	LOC107450101
9.10347513846235e-26	0.33267847650139	0.949	0.854	1.05773277633794e-21	12	LOC107438795
8.75127770295091e-25	0.729402842522882	0.366	0.208	1.01681095630587e-20	12	LOC107457357
2.0763188256285e-24	0.954575962947073	0.307	0.169	2.41247484349776e-20	12	LOC107443472
1.78696781116456e-22	0.495730654047397	0.69	0.516	2.0762778997921e-18	12	LOC107456959
9.54381843235737e-22	0.29333470242889	0.968	0.884	1.1088962636556e-17	12	LOC107457378
2.8958030845486e-21	0.582185283220249	0.615	0.472	3.36463360393702e-17	12	LOC107443710
4.28976579656067e-20	0.35622480607822	0.875	0.758	4.98427887902384e-16	12	LOC107440487
1.07710760664113e-19	0.911757275958158	0.265	0.147	1.25149132815633e-15	12	LOC107457129
3.75556341198336e-19	0.755531857402951	0.37	0.234	4.36358912838347e-15	12	LOC107454357
3.20809894388292e-17	0.494342522819623	0.586	0.441	3.72749016289757e-13	12	LOC107453655
1.17129714455326e-16	0.604498225050716	0.412	0.275	1.36093015225643e-12	12	LOC107441084
3.09179551519283e-16	0.313452486142787	0.878	0.785	3.59235720910255e-12	12	LOC107456861
3.23730737302237e-16	0.509686008003959	0.641	0.524	3.76142743671469e-12	12	LOC107450033
2.23530782522746e-15	0.58354016235869	0.457	0.327	2.59720416213179e-11	12	LOC107452288
7.28331736999935e-14	0.458036893517804	0.519	0.386	8.46248645220225e-10	12	LOC107456160
4.39780017519264e-13	0.514822165034399	0.423	0.303	5.10980402355632e-09	12	LOC107453793
4.90607948669797e-13	0.412682184117803	0.597	0.481	5.70037375559437e-09	12	LOC107454045
1.03773251988992e-12	0.360708703111875	0.668	0.557	1.2057414148601e-08	12	LOC107455337
1.28910476189454e-12	0.343986973896365	0.748	0.649	1.49781082284527e-08	12	LOC107440458
1.9276704397184e-12	0.49593883531606	0.405	0.286	2.23976028390881e-08	12	LOC107456155
2.39872197135539e-12	0.364102998184564	0.636	0.513	2.78707505851783e-08	12	LOC107455693
3.68341482007117e-12	0.357231032464617	0.768	0.665	4.2797596794407e-08	12	LOC107443910
7.15569229788053e-12	0.504104755985232	0.446	0.334	8.31419888090739e-08	12	LOC107456764
1.04315594752873e-11	0.629556377167099	0.289	0.191	1.21204289543364e-07	12	LOC107450063
1.44061101343054e-11	0.255297849752189	0.835	0.716	1.67384593650494e-07	12	LOC107447334
2.21205729578807e-11	0.574266935635464	0.323	0.221	2.57018937197615e-07	12	LOC107437748
3.96327442950799e-11	0.435352607538743	0.333	0.226	4.60492855964533e-07	12	LOC107445534
5.10386111681261e-11	0.528872019502778	0.396	0.293	5.93017623162457e-07	12	LOC107445872
6.35311113266848e-11	0.358187869801091	0.602	0.487	7.38167982504751e-07	12	LOC107442270
7.07611832630755e-11	0.550841205696535	0.367	0.267	8.22174188333674e-07	12	LOC107436592
7.24419400281919e-11	0.526620761141082	0.353	0.249	8.41702901187561e-07	12	LOC107439419
8.31430838355961e-11	0.593805590958618	0.314	0.218	9.66039491085791e-07	12	LOC107454980
1.1829440867101e-10	0.297728996085069	0.747	0.664	1.37446273434846e-06	12	LOC107452265
1.25531528642545e-10	0.375014814665467	0.578	0.471	1.45855083129773e-06	12	LOC107441374
4.78710972495968e-10	0.501619685971846	0.296	0.202	5.56214278943066e-06	12	LOC107442925
5.38407413499761e-10	0.497104084308955	0.424	0.328	6.25575573745373e-06	12	LOC107445501
6.44893712295075e-10	0.350457049503707	0.598	0.493	7.49302004315648e-06	12	LOC107449281
0	3.86567077249022	0.615	0.067	0	13	LOC107445192
0	5.40407532726857	0.54	0.019	0	13	LOC107448182
0	4.33777161889462	0.532	0.029	0	13	LOC107443634
0	2.85440845363001	0.61	0.13	0	13	LOC107440496
0	3.83406207159982	0.555	0.077	0	13	LOC107450899
0	4.12979846624272	0.476	0.042	0	13	LOC107448699
0	4.49262966236981	0.463	0.033	0	13	LOC107451427
0	3.53475861365004	0.497	0.079	0	13	LOC107444973
0	4.47581204430953	0.429	0.033	0	13	LOC107456769
0	5.6596585415658	0.405	0.011	0	13	LOC107436851
0	3.15671375300034	0.446	0.066	0	13	LOC107456195
0	8.17033966703198	0.344	0.002	0	13	LOC107443697
0	3.64171783716615	0.377	0.039	0	13	LOC107454366
0	5.60143474096163	0.336	0.006	0	13	LOC107456533
0	4.37534283219765	0.361	0.032	0	13	LOC107455088
0	7.94814015336002	0.329	0.003	0	13	LOC107456523
0	6.23855877457143	0.327	0.009	0	13	LOC107451338
0	4.83685096941837	0.329	0.015	0	13	LOC107452712
0	3.881251700611	0.338	0.03	0	13	LOC107456643
0	3.94627659349959	0.33	0.022	0	13	LOC107457308
0	4.02266213777659	0.327	0.022	0	13	LOC107450281
0	4.70497671878113	0.314	0.015	0	13	LOC107454842
0	7.06352629442243	0.299	0.005	0	13	LOC107455526
0	6.59481686219713	0.291	0.004	0	13	LOC107457154
0	5.79146387069702	0.292	0.007	0	13	LOC107436460
0	5.08462212987794	0.284	0.011	0	13	LOC107440144
0	4.95144406831933	0.259	0.016	0	13	LOC107450228
0	4.1779403632545	0.257	0.021	0	13	LOC107452244
1.18575755001899e-322	4.10296376586745	0.405	0.059	1.37773169736707e-318	13	LOC107448655
2.90259693890324e-303	3.71301199097964	0.351	0.045	3.37252738331167e-299	13	LOC107449387
7.51323476431898e-299	3.199696245314	0.426	0.068	8.72962747266223e-295	13	LOC107441821
1.90839502872702e-291	3.31913939836552	0.275	0.027	2.21736418387792e-287	13	LOC107440842
3.29521688030893e-289	2.90122467736658	0.434	0.071	3.82871249323094e-285	13	LOC107454643
5.48362968149062e-287	2.70800567216933	0.516	0.103	6.37142932692395e-283	13	LOC107443771
5.20390300942374e-282	3.04962330810045	0.426	0.071	6.04641490664945e-278	13	LOC107437735
7.16774271739411e-275	3.17727920786945	0.58	0.149	8.32820026334021e-271	13	LOC107446990
4.70084974236933e-255	3.15531917092859	0.558	0.144	5.46191731565893e-251	13	LOC107457179
9.8372802668016e-249	2.74104446519844	0.484	0.103	1.14299359419968e-244	13	LOC107455061
3.37967000067507e-232	3.43610042466564	0.262	0.032	3.92683857378436e-228	13	LOC107438289
9.77429839131509e-212	2.65200669233367	0.432	0.093	1.1356757300869e-207	13	LOC107442667
3.85414744320158e-205	2.52491018042114	0.446	0.102	4.47813391425591e-201	13	LOC107436625
1.35721930684496e-202	3.02554998884309	0.306	0.049	1.57695311262316e-198	13	LOC107445628
7.59643430193785e-198	2.90160147082395	0.331	0.059	8.82629701542159e-194	13	LOC107439462
2.405665186172e-193	2.52795045983662	0.396	0.084	2.79514237981324e-189	13	LOC107450754
1.72268419001436e-190	3.17667345205046	0.269	0.04	2.00158676037769e-186	13	LOC107442201
4.85987037900048e-190	2.99969932734466	0.282	0.044	5.64668339336066e-186	13	LOC107456025
6.90871175947973e-188	1.82966076448479	0.798	0.397	8.02723219333949e-184	13	LOC107442556
1.33853866419718e-183	2.79085851626024	0.355	0.072	1.5552480739307e-179	13	LOC107444940
1.87965484544432e-176	2.58241312974654	0.49	0.142	2.18397096492176e-172	13	LOC107451421
2.08377945708391e-161	2.71990916849378	0.299	0.057	2.4211433511858e-157	13	LOC107441410
2.60493934780594e-161	2.24186187168914	0.579	0.214	3.02667902821572e-157	13	LOC107448983
2.67189939846536e-152	2.51370112771267	0.334	0.074	3.1044799110769e-148	13	LOC107441412
1.4603855832158e-151	2.58386523617231	0.272	0.05	1.69682200913843e-147	13	LOC107443979
3.02785289562181e-147	2.39969355238226	0.33	0.073	3.51806227942298e-143	13	LOC107456819
1.59916871918012e-146	2.46712417615825	0.493	0.167	1.85807413481538e-142	13	LOC107446151
1.16964683844257e-145	2.91387135368718	0.445	0.142	1.35901266158642e-141	13	LOC107442127
8.12469100434849e-145	2.64269701259561	0.292	0.06	9.44007847795251e-141	13	LOC107443667
1.31643640650406e-144	2.8758388979625	0.28	0.056	1.52956746071707e-140	13	LOC107437287
1.11029307191303e-129	2.33094780488452	0.31	0.072	1.29004952025575e-125	13	LOC107441901
6.25473428970716e-129	2.01673911749483	0.501	0.176	7.26737577121075e-125	13	LOC107453411
8.24723333778587e-126	2.09286531836798	0.424	0.132	9.5824604151734e-122	13	LOC107444246
5.40904346994638e-124	2.18507673205049	0.413	0.128	6.2847676077307e-120	13	LOC107444045
8.43098750471262e-120	2.00937735864772	0.421	0.134	9.7959643817256e-116	13	LOC107445477
4.14440234224856e-117	1.3874388498353	0.817	0.553	4.8153810814586e-113	13	LOC107455266
2.75607209553643e-113	2.21562156663691	0.299	0.074	3.20228016780378e-109	13	LOC107441590
1.49936132532954e-110	2.1331872693531	0.329	0.09	1.7421079239004e-106	13	LOC107455859
6.51143046590251e-110	2.26513649158558	0.336	0.095	7.56563105833213e-106	13	LOC107453587
1.50455538558619e-107	1.61281534189356	0.581	0.26	1.74814290251259e-103	13	LOC107449571
1.57891038372732e-104	1.59827392636082	0.408	0.13	1.83453597485278e-100	13	LOC107443591
8.24959384963317e-99	2.10480746585114	0.272	0.069	9.58520309388878e-95	13	LOC107449243
8.37010864787539e-97	1.71555230870159	0.46	0.176	9.72522923796642e-93	13	LOC107448880
4.78268036053842e-92	1.96678563958408	0.386	0.137	5.55699631090959e-88	13	LOC107436415
1.83202685432314e-91	1.8372089339507	0.387	0.135	2.12863200203806e-87	13	LOC110283197
4.06999768024303e-90	1.69263606315902	0.353	0.114	4.72893030467438e-86	13	LOC107437956
5.011676674441e-89	2.05136622543343	0.265	0.071	5.823067128033e-85	13	LOC107456962
1.11602827854341e-88	1.84066609529025	0.434	0.175	1.29671325683959e-84	13	LOC107445617
2.90812870822212e-86	1.2962163531257	0.662	0.386	3.37895474608328e-82	13	LOC107441706
3.48174527223801e-79	1.69753583963775	0.261	0.074	4.04543983181334e-75	13	LOC107440570
1.03918467153975e-78	2.0426729866741	0.275	0.083	1.20742866986204e-74	13	LOC107454147
1.98922603774915e-77	1.91207165902881	0.272	0.081	2.31128173326073e-73	13	LOC107445927
4.21726453216087e-76	1.8444231044144	0.452	0.211	4.90003965991772e-72	13	LOC107453494
8.94972112520353e-69	1.47335809466963	0.662	0.444	1.0398680975374e-64	13	LOC107456440
2.30698365982627e-68	1.18313774946415	0.636	0.378	2.68048431435214e-64	13	LOC107449307
1.21534628939352e-67	1.82329810334676	0.278	0.092	1.41211085364633e-63	13	LOC107445661
4.5167994304195e-67	1.13299299729661	0.537	0.267	5.24806925820442e-63	13	LOC107436212
1.33722718523893e-64	1.64578027900441	0.409	0.182	1.55372426652912e-60	13	LOC107456345
1.71627438550519e-64	1.75751134190456	0.284	0.097	1.99413920851848e-60	13	LOC107457045
1.49153928197094e-63	1.90004589414273	0.343	0.139	1.73301949172203e-59	13	LOC107455003
5.99046528889679e-61	1.92180013057157	0.259	0.088	6.96032161916918e-57	13	LOC107445112
8.63753100808578e-60	1.75709160416712	0.353	0.151	1.00359472782949e-55	13	LOC122270800
3.48527475081961e-56	1.04781641633417	0.331	0.129	4.0495407329773e-52	13	LOC107442891
2.67131957201237e-55	1.1377766715626	0.498	0.257	3.10380621072117e-51	13	LOC107436420
2.9641500200797e-54	1.33223419048552	0.385	0.174	3.4440459083306e-50	13	LOC107444575
8.7161265864855e-53	1.49672528543091	0.398	0.188	1.01272674808375e-48	13	LOC122272139
1.0033778663207e-51	1.62407134766454	0.31	0.129	1.16582474287802e-47	13	LOC107439823
1.06629756733584e-48	1.30949796146264	0.319	0.134	1.23893114348752e-44	13	LOC107443562
3.0554777844498e-48	1.14683068074685	0.434	0.218	3.55015963775222e-44	13	LOC107450714
1.31184498588609e-47	1.62073050954392	0.262	0.101	1.52423268910105e-43	13	LOC107443996
6.25867307279821e-47	1.48031155658969	0.28	0.113	7.27195224328424e-43	13	LOC107438107
2.21014207017379e-45	1.43847483302774	0.272	0.109	2.56796407133492e-41	13	LOC107449190
8.17808428405343e-45	1.54514907215202	0.258	0.102	9.50211612964168e-41	13	LOC107441814
4.35991775704174e-41	1.28880518609208	0.331	0.156	5.0657884419068e-37	13	LOC107452170
5.24913907781279e-40	0.956106506078623	0.498	0.292	6.09897469451068e-36	13	LOC107438834
2.25576531866891e-39	1.2739690332089	0.334	0.16	2.6209737237614e-35	13	LOC107447937
8.27089077196492e-39	1.36129979167771	0.368	0.194	9.60994798794605e-35	13	LOC107448892
7.03495106933319e-35	1.58890998567392	0.299	0.148	8.17390964745823e-31	13	LOC107453372
1.17881736973117e-34	1.19364877556924	0.297	0.141	1.36966790189064e-30	13	LOC107440814
4.51413773767108e-34	1.31202349583764	0.266	0.121	5.24497663740003e-30	13	LOC107451983
5.86435478011204e-34	1.35425051171842	0.353	0.192	6.81379381901218e-30	13	LOC107446655
4.58490166291963e-33	1.11730969832312	0.499	0.328	5.32719724214631e-29	13	LOC107438838
7.0588496773409e-31	0.887788345310263	0.541	0.371	8.2016774401024e-27	13	LOC107451127
2.25340760444212e-30	1.10092577281646	0.297	0.148	2.6182342956013e-26	13	LOC107452084
6.1682338902171e-29	1.17725754821477	0.278	0.138	7.16687095704325e-25	13	LOC107455513
8.56584673879254e-27	1.11307256151103	0.27	0.136	9.95265732580306e-23	13	LOC107436619
1.29966815457189e-25	1.04430598826685	0.312	0.171	1.51008442879708e-21	13	LOC107451958
6.43886421578155e-25	1.02986150016932	0.339	0.196	7.48131633231658e-21	13	LOC107442189
8.00357639590536e-25	0.895080971319269	0.383	0.231	9.29935541440244e-21	13	LOC107451625
2.34554896600736e-23	0.705182115683405	0.61	0.475	2.72529334360395e-19	13	LOC107445841
1.78800847664992e-22	0.86084752049084	0.351	0.205	2.07748704901954e-18	13	LOC107452584
4.6431544146011e-22	1.01513359296882	0.309	0.179	5.39488111432502e-18	13	LOC107457068
5.63846214349622e-22	0.777686892361425	0.419	0.268	6.55132916452826e-18	13	LOC107457025
2.66636622296078e-21	1.2059868105161	0.282	0.161	3.09805091445813e-17	13	LOC107439477
3.15680782087171e-21	0.812541878195526	0.385	0.242	3.66789500707084e-17	13	LOC107440897
3.72879376057828e-21	0.849835306850567	0.301	0.17	4.33248547041591e-17	13	LOC107457424
1.53916380118402e-20	0.969943775789975	0.278	0.156	1.78835442059571e-16	13	LOC139426129
5.41845208404959e-20	0.872183559038285	0.374	0.242	6.29569947645721e-16	13	LOC107440338
5.51711561562091e-20	0.982552299622592	0.261	0.144	6.41033663378994e-16	13	LOC107448084
9.60228955814966e-20	0.83827572969416	0.369	0.235	1.11569002376141e-15	13	LOC107450274
4.60538729088483e-17	0.704493518276094	0.357	0.229	5.35099949327909e-13	13	LOC107456505
8.55383888214792e-17	0.899864951209024	0.258	0.15	9.93870539716767e-13	13	LOC122268880
8.68673839600682e-17	0.843495975053851	0.259	0.15	1.00931213423203e-12	13	LOC107457047
2.03962600480216e-16	0.565675272264861	0.546	0.421	2.36984145497963e-12	13	LOC107446235
6.50285670176698e-16	0.605475465529292	0.42	0.289	7.55566920178306e-12	13	LOC107436583
1.12833160026685e-15	0.708549172962719	0.312	0.195	1.31100848635005e-11	13	LOC107447326
1.13358132099984e-15	0.881027590397015	0.266	0.161	1.31710813686971e-11	13	LOC107436424
3.65302750375754e-15	0.49519770176555	0.645	0.544	4.24445265661589e-11	13	LOC107450889
5.65530695705117e-14	0.645476480463653	0.25	0.149	6.57090115339775e-10	13	LOC107455742
1.18682333715101e-13	0.637825058020696	0.346	0.233	1.37897003543576e-09	13	LOC107445917
6.21333889523316e-13	0.902036195039136	0.331	0.236	7.21927846237141e-09	13	LOC107454354
